6.686319923753287764e-01,5.546232213060386940e-01
3.188622756789469270e-01,6.724602666435478548e-01
2.322090914315839416e-01,2.081476851635189751e-01
9.530261040450369592e-01,9.513465625564300199e-01
3.938555652460017098e-02,7.277901688232714106e-01
5.614114052016966339e-01,8.746158951987547114e-01
5.575672872481810538e-01,8.115680873897036518e-01
3.894692017694335595e-01,9.998404803234336446e-01
7.796294033082882269e-01,9.867075056268359567e-01
9.118828091380857259e-01,6.205487458096123898e-01
9.963053430356850759e-01,9.742039720554026561e-01
1.283140002203826957e-01,9.128299774092846208e-02
9.697834659485276010e-01,7.419149724244532562e-01
8.858904713836921463e-01,9.923827028222553803e-01
7.048826076476960578e-01,9.576331109170316269e-01
9.470301803202209046e-01,9.116920365442531260e-01
7.925501288620938611e-01,2.333551280836509145e-01
9.948985289541374399e-01,9.033733380151481862e-01
9.966223864013262768e-01,4.957005545710764238e-01
1.297635702694693166e-02,3.033963826747701487e-02
9.935038214962992331e-01,6.076340794296820613e-01
3.067826978294895673e-02,9.974153065514403949e-01
7.107408597314616161e-01,7.552305842505211420e-01
6.801921972994682264e-01,9.304138569829388805e-01
6.296294684489200932e-02,6.234765919077932539e-01
1.449572972246790034e-02,6.881674039808458598e-01
4.784455494587835922e-01,5.602026236783607116e-01
9.413830683104670305e-01,8.406961687552370055e-01
6.035068051661540700e-01,9.783653674869138284e-01
9.020071664240935094e-01,2.982281607872118434e-02
7.542966313291809000e-01,9.832797460504912879e-01
8.587956428373251239e-01,9.998614667382748067e-01
7.768519612753684855e-01,1.408973179285743782e-01
2.881402637034194414e-01,9.991401852499612879e-01
4.674046227547127286e-01,1.639029775426190398e-04
7.473025312830021416e-02,9.657741597359577046e-01
9.610882222742687109e-01,4.206715864142523964e-01
6.153522167272437171e-01,9.674373778835529403e-02
9.371242312514287409e-01,9.055480954031238650e-01
3.287754206415458014e-01,9.843156611170487125e-01
2.296625874580587034e-01,3.250853106084659050e-01
9.567928150560153222e-01,5.410508872282334680e-01
3.117453799310035967e-01,6.522005420815836230e-01
9.674718153912511553e-01,9.559340700988050443e-01
1.647965457764463335e-02,9.998886160422945091e-01
9.875672663794086148e-01,8.645807066455104550e-01
2.564553107485357253e-01,3.533569138351064787e-01
3.312890263656739775e-01,7.833491346625203189e-01
8.576684060015596911e-01,9.873794577840122599e-01
1.952075816306525768e-01,7.270682755363465644e-01
8.355462596853037438e-02,3.275115621732927473e-01
9.093483049921045058e-01,6.419381584596762780e-01
1.910212844062329496e-01,9.321594740833246684e-01
5.613883004386872599e-01,3.089108586037386806e-01
3.700189171213587036e-01,4.186651873295131887e-01
9.923775800526812851e-01,7.796272447627091706e-01
9.984352801629994278e-01,2.450313031955165533e-01
2.098659728085172926e-01,4.663094256531867821e-01
8.406776029509502313e-02,2.728386222852887677e-01
5.104914708839671800e-01,9.976376529116530723e-01
4.907737194713448492e-01,9.990090265725364294e-01
7.853383425308337884e-01,9.169014785383092780e-01
9.654464620675777820e-01,1.394388608376517236e-01
9.904961433562097239e-01,7.072011327484088727e-02
1.053250053743190057e-01,8.295576028920594869e-01
2.738898575844016525e-01,6.942077800148430677e-01
8.382404059318908640e-01,1.159635253760205459e-01
6.264151895926955982e-01,9.654463654814767759e-01
2.569989062646577116e-01,9.901196704664123605e-01
7.230093927643250762e-01,6.317617572680086059e-05
4.587085896121074757e-01,1.550153767935479598e-01
6.081759966828287345e-01,9.962593007372464449e-01
2.822832141459150415e-02,8.171698960280626700e-01
6.177495316632786171e-01,1.434046131017318454e-02
4.228889722041809240e-01,5.723702009231751431e-02
2.297810827561377889e-01,2.899759250175682705e-03
9.589502155623378377e-01,6.018729458376893549e-01
5.938905380315139260e-01,9.993977157970594938e-01
8.088597872077999407e-01,9.920106621498807620e-01
3.929883022523179004e-01,9.980003499830119029e-01
1.350544590549459245e-01,2.794378285672536322e-01
3.502598964355199129e-01,4.613230134345536748e-01
8.883115885998575656e-02,4.569173492274980486e-01
5.558533061438514222e-01,5.312294653844543690e-01
5.563954674349205209e-01,9.999871511894236065e-01
8.537587351208206776e-01,9.868583204473944104e-01
1.478705550537074559e-05,4.402194754490708073e-01
2.846048378117614353e-01,9.995898757840072646e-01
9.212045684134955170e-01,5.623158612409584478e-01
1.647475831788772216e-01,4.789756667125416034e-01
9.084419099167141409e-01,1.571659100572986073e-04
6.910873688067890042e-01,9.416882144782770525e-02
5.328838191199533440e-03,9.572747900483058459e-01
9.480611361300886886e-01,9.279920612439279681e-01
6.234024112200261536e-01,4.285769716112525218e-01
7.591945629553187302e-01,9.850779461690218897e-01
5.962639160740960086e-03,9.559658220583583388e-01
9.293490928898966441e-01,9.607702536005612026e-02
3.502719152302291583e-01,9.370037933406242248e-01
9.390206675054498797e-01,1.524224611401852614e-01
3.295337368245498250e-02,2.154156255851476590e-02
6.883363481157006580e-01,8.020991680310388672e-01
7.591566466396832129e-05,7.622608396499901406e-01
6.674115894695418216e-01,9.840302058464192037e-01
3.777151117956809023e-01,9.999816442607781797e-01
5.663397492121163140e-02,4.506874364459059756e-01
1.647435896585329115e-02,8.193100609012671232e-01
1.771244034883635576e-01,1.988762073909692563e-01
9.488578345865846808e-01,4.762361841228171522e-01
2.902691822796417687e-01,3.438740954657267812e-01
4.555815871416051266e-01,5.791034800791189374e-01
9.197928739755173444e-01,5.764179511073613815e-01
7.554387513863078940e-01,2.268438920007802284e-01
2.739046972419020842e-01,8.168959775537377732e-01
1.878729701916315720e-01,7.486425639103178042e-01
3.662141057311787407e-01,8.944042951093709171e-01
6.008413909425193156e-01,4.153080806922109236e-01
6.435769308315865134e-01,9.281587087135864111e-01
8.326198355125218331e-01,4.182138811358099839e-01
9.999074154300090500e-01,1.347476918373648191e-01
8.151135533071391936e-01,6.863585479813197887e-01
4.947130993169858715e-01,6.987635208896160188e-01
2.808835355532239286e-01,7.782237653020217527e-01
8.881119912379965564e-01,2.306476356390742832e-01
1.149110722334541340e-01,5.770277594887407435e-01
6.344139129050051507e-01,9.505794417870067070e-01
8.950512837570496760e-01,1.137623633750166167e-02
9.839575290859713386e-01,2.876347910253666540e-01
1.310131007474299968e-02,9.242151012409003386e-01
2.256381673740621985e-01,8.300168196023688383e-01
9.510896366854857398e-01,9.678518140024829908e-01
7.300674845164131233e-01,9.066972752798257984e-01
9.848349389176810353e-01,4.848398015721702148e-01
1.971223695585716876e-02,9.460271960494988086e-01
9.489447039102483217e-01,1.858972164097561774e-01
7.821270277789744707e-01,6.488436830626183316e-02
1.104509089909352648e-01,5.949680609793080999e-01
6.686544632310807978e-01,8.729524132943528025e-01
6.785794581735257736e-02,7.648288927567541418e-01
8.406495796446771251e-01,3.875247228772430996e-01
5.517828104651052445e-01,3.023677636760133819e-02
9.782103499773362465e-01,8.870199009034619719e-02
5.902663989679867163e-01,1.032540692389286724e-01
4.198611325017770346e-01,9.926367832429809912e-01
1.535598250424571320e-01,5.530268954330301925e-03
9.998172749295211048e-01,7.391995649065800089e-01
4.989781927375250281e-01,8.713446560138242702e-01
3.832935658651580035e-01,3.866295076939706976e-01
9.541175788017864923e-01,2.740257905584210854e-02
9.348975931174857701e-01,3.135668995857907038e-01
9.991548372336414019e-01,3.244599897438816827e-01
8.359433811050283047e-01,9.760444856465183561e-01
4.053663454262608490e-02,8.181708562502181259e-01
4.048772730420306665e-03,2.941985426474077459e-01
8.680803442113400603e-01,1.080125022851060879e-01
2.418124288936700506e-01,3.742624738101913984e-01
1.493735010533211172e-01,9.979047725693842574e-01
9.983824302217112479e-01,8.670158411356360117e-01
2.745157175642667369e-01,8.750962713066949838e-01
2.864432564440855811e-01,3.716959560732374657e-02
9.986504861830062252e-01,7.856883027270591402e-01
9.684266447626772578e-01,5.929795667320975072e-02
9.703390980074801941e-01,1.533026803562190232e-01
5.172040427069425350e-01,7.016992424494478131e-01
9.267456768163683245e-01,9.590243745043709467e-01
4.349181620471384568e-01,4.930697735974078066e-02
7.271625530292383788e-01,4.197876330387017019e-01
9.472321509350353219e-01,2.015124109359657523e-01
1.965542608580018447e-01,9.999909263238306867e-01
9.979133499158603371e-01,2.581545015816201216e-01
2.524518787509564821e-01,8.476103536400328986e-01
9.691792013088706970e-01,3.316315709276703161e-01
6.823887724559616341e-01,2.922642348451553670e-02
4.929052657129233128e-01,6.936976352772157295e-01
9.614441675494194151e-01,3.139155937561597942e-01
1.074233012293610012e-01,9.277334883500275575e-01
1.883960780525780199e-01,2.075394480037380807e-01
7.716991563811592680e-01,3.997668256141040932e-01
4.725676577734880257e-02,5.495892819969471210e-01
9.350145325245655670e-01,2.880120564678597880e-02
8.564652240686252416e-01,6.493665802768282536e-01
9.719255788942524621e-01,9.834271099417002393e-01
6.916010104597678509e-01,4.123449945284828888e-01
9.977001674032930367e-01,9.527253269867305141e-01
9.530876047513851812e-02,4.020822067194197991e-01
5.845327483004297831e-01,6.555050118052211383e-01
9.310328965172215421e-01,6.489038614145943296e-01
9.903100594837724868e-01,7.421193478033327739e-02
8.071540127299008383e-01,8.605258271953354354e-01
9.632058615181913197e-01,1.938615315412706430e-01
5.719106460164419259e-01,9.864954707125260791e-01
5.851671151448269992e-01,4.469994728518886240e-02
9.993304533757245700e-01,5.290864868612313865e-01
1.989228471483353022e-01,8.786828052227643182e-01
4.125398224523046387e-01,9.683955154514855002e-01
2.788021799853987459e-01,9.933425334569866427e-01
3.048927739025959413e-02,8.717656265911609692e-01
8.922491441845368243e-01,9.701874001090105004e-01
1.535960023159246846e-01,1.906224994845586718e-01
1.916615721521786886e-01,6.006104002665284547e-01
4.696380534724576838e-01,9.978415103558321286e-01
2.781029422649125560e-01,7.634019498023962846e-01
1.092591898664614231e-01,8.045368307001709018e-01
9.708241332300318049e-01,8.407441083828809392e-01
2.508586028933482495e-03,9.991003192433557389e-01
5.237115937491064466e-02,9.991243097537424456e-01
7.880458200430585647e-01,3.516103536853023015e-01
5.618553415933517092e-01,9.503357806486905091e-01
2.774803750348776576e-01,5.136261474582446418e-01
2.987612390756642089e-01,5.344636052467739429e-01
2.966785676125997806e-02,7.089635660263940986e-01
6.466515940125590056e-01,9.989280691616345687e-01
9.999999983294761696e-01,1.681032850877393348e-01
9.130444840994103584e-02,1.199900619907251775e-01
7.083810492014878113e-01,9.669343861794439388e-01
7.735427566240076214e-01,4.659666870239571046e-01
8.699367778795493722e-01,9.989867839215965661e-01
4.892184279646025202e-01,8.652440827682589264e-01
9.691487280651546188e-01,9.477017142644098557e-01
3.192683969369380231e-02,6.100280545507058561e-02
9.977152423152845229e-01,4.329574708530385951e-01
9.958391610454211396e-01,1.161661919526932596e-01
1.161800094154467194e-01,8.166630960566357844e-01
2.063907428032513494e-02,9.976333825855151494e-01
1.278266304313881718e-01,8.218313864914483791e-01
1.421164733545602910e-01,1.296220779153699487e-01
9.282004437539717046e-01,8.234965947831164312e-01
7.798552342243446622e-01,7.324444048178427868e-01
8.829514356985712631e-01,5.429903524028806272e-02
5.325365413207518994e-01,7.352269886296465551e-02
9.716220215138220428e-01,7.869415242057032911e-01
4.911134870043869505e-01,1.388855337329497099e-02
2.926805355305656664e-01,6.745244682717287388e-01
7.862535522847632352e-01,6.596844698415964270e-02
8.836273289287646104e-01,4.700033092981429905e-01
9.949741211706023547e-01,3.296006012183416017e-02
9.349000378871175077e-01,9.788450607394625358e-01
7.894220170096841738e-01,8.823355117963855854e-01
7.625822930425687485e-01,2.460853960992279155e-01
2.001411210420504794e-02,7.930852965118921627e-02
9.956025669964684299e-01,2.905866277482899163e-01
7.252714518035756619e-01,7.239399200299528880e-01
9.445571776846457546e-01,3.170368646736188567e-01
6.916738347926654207e-01,9.990594788476991894e-01
2.806350886242442999e-01,9.576322276428401725e-01
2.503775741417978984e-01,1.242854653586685301e-02
9.007361985548523187e-01,7.751216687718281984e-01
4.994155918417814699e-01,6.410895235829148220e-01
3.597063691253071238e-01,9.999689786423808791e-01
8.937782739030682988e-01,3.742196190078284634e-01
3.817999050620745627e-01,1.778408836949744443e-01
1.019346043681315910e-03,8.665244223950394620e-01
9.959746053826220580e-01,1.930121634479158854e-01
3.821080469476255681e-01,4.558401977778590575e-01
3.594477266906833668e-01,7.343545023879829436e-01
4.390787632228500964e-02,9.996433882606068355e-01
9.959687502532280634e-01,9.998864505891918997e-01
9.781884139613977736e-03,9.952646238265098200e-01
9.102121943038148366e-01,6.463668897466250292e-03
6.428175736221821701e-01,3.434616939728693530e-01
9.862092399644197815e-01,6.222838724836999846e-01
6.521832466790891125e-01,9.462757111022691570e-01
2.980729733075630772e-02,9.809223560690045751e-01
9.727394003265733557e-01,2.776649011917737414e-02
2.694200551241302533e-01,1.512357357128867041e-01
3.633982762232100261e-01,2.481281804159364904e-02
6.559138589592738988e-01,1.804737563671340028e-01
8.457253957899718566e-01,8.659732759105360778e-01
9.710854870103425851e-01,6.785841195726273201e-01
2.710648784338772210e-01,8.666636622771916043e-01
8.465247477085917627e-01,2.837817302722505652e-01
1.714270806616059392e-02,5.315308057706927825e-01
9.185708022968473996e-01,8.770092020475127592e-01
6.225449737498210956e-01,9.953651156333301886e-01
7.251522072242357897e-01,2.097569975797944630e-01
6.418082289857285350e-01,9.042510761472611902e-01
4.687664488237776837e-03,9.983551784719572053e-01
8.848259172536063755e-01,9.996052484222430756e-01
4.730295230728845390e-01,9.735492140154961005e-01
4.903255962637690372e-05,7.690629193125176899e-01
9.009501077491951504e-01,1.556300108024857021e-01
9.611818315789150136e-01,2.351974840269596967e-01
3.436800652692072466e-01,5.363259208536989009e-01
5.323860119130279234e-01,9.874712003718711939e-01
8.519482028550768860e-01,5.426798785444150730e-02
4.348543709939042823e-01,1.977409740365188018e-01
6.125352051284354005e-01,8.761094299317954137e-01
4.650229208085763233e-01,8.659993521889547408e-01
2.059005951657328637e-01,1.588556148105789434e-02
3.175157215188520454e-01,1.646883376367480889e-01
9.945100968037039468e-01,1.672736266272008753e-04
8.585928150742706544e-01,5.856011199763917485e-01
9.132836810032184394e-01,8.377272765033222379e-01
4.351983428772404627e-01,8.962723679882915739e-01
5.304371309293233194e-01,5.039411760962677622e-01
9.982756923020614792e-01,1.983309895772739431e-02
3.535854184589841687e-01,9.426912434335897872e-01
7.406789838727684261e-01,8.506247230167610640e-01
7.780913818335330467e-02,1.228006925058015147e-01
7.119289508927434396e-01,9.837661373926593900e-01
8.621214490329037750e-01,2.557860001103963721e-01
1.142815358890114791e-01,8.482832457214164457e-01
3.556742090475583651e-01,7.119113377564957323e-01
6.326481512266506346e-01,9.943420963321674133e-01
1.974988873167974820e-02,3.696902991915261283e-01
9.065652934695676013e-01,2.754670925741272564e-03
3.149716326618819395e-01,1.692851258086683630e-01
3.465005651885004756e-01,6.976385471454329412e-01
8.474984646329873916e-01,8.130590261193915147e-01
8.945188139255159099e-01,5.755779317952263163e-01
3.644142126191294850e-01,8.087083267382522145e-01
4.268073249069984088e-01,7.739787434083852391e-01
2.635885227384028862e-01,5.665227216039626645e-01
9.396292297118525871e-01,3.465677657665292566e-01
9.288640922207275219e-01,4.788115088102230799e-02
7.641687172365294600e-01,9.785646872457196555e-01
8.067454988921447523e-01,2.478895302356139835e-02
9.504799871948621526e-01,9.610989553029258836e-01
9.061303331604586564e-01,4.108036489837286198e-01
9.654266911633681003e-01,4.577325704765792813e-01
8.180991836975139986e-01,8.058553611358896251e-01
3.610568974244485196e-01,6.360983594776746797e-01
2.078207545219094010e-01,6.016367215473731322e-01
8.223194622917865404e-01,9.997696546641102744e-01
3.052928091457592363e-01,8.853881964360722501e-01
8.136702114623586835e-02,8.135328333523386135e-01
5.798139018810013479e-01,2.158612096683724946e-01
6.026445022451962230e-02,2.483293292100112737e-01
9.985753358147564374e-01,9.258630057510671696e-01
6.739342091313171162e-03,3.354965693503578206e-01
9.950338873984411192e-01,1.986812323911618106e-01
9.533571799433665506e-01,1.148269074900251652e-01
8.807313432139201037e-01,9.746997288335160770e-01
8.594909537439014979e-01,7.299792651513875574e-01
7.287688972873008764e-01,7.457369911721317690e-01
3.084174629082133690e-01,5.969731051524546084e-01
5.505280856951030310e-01,5.149377679250352058e-01
6.372049186096677698e-01,2.201656565605095428e-01
2.290546686080940364e-01,8.199885057695234236e-01
5.290915080292155626e-01,9.481455086073568017e-01
1.279288077103928056e-01,5.109422090476768430e-01
5.942313576960823324e-02,6.917291026519291064e-01
1.261962962270117838e-01,9.937404302440332460e-01
8.090609811761370063e-01,3.483609120795247427e-01
9.664560759611618979e-01,5.215728192499605731e-01
6.386987171436014910e-01,1.584664917894301750e-01
3.723226176030776657e-01,9.903937712491167611e-01
9.866301529694166961e-01,5.490008563215810489e-02
8.754272945994555633e-01,1.350419307739819316e-02
4.062715536222429313e-01,4.669655562421632378e-01
2.252102038942751377e-02,7.714979514970840002e-01
9.927684992836086630e-01,8.090870242741301510e-01
8.752864817113027718e-02,9.398293852159379513e-01
9.935888182968630744e-01,8.316973680965414895e-01
5.034996074444316738e-01,9.381928733205182613e-01
9.847973552511144479e-01,1.471676378412846951e-02
9.732159579854843257e-01,6.414897146181692822e-01
2.712253284438833068e-01,6.067271680420385227e-01
8.716577793110987793e-01,9.737266152129999686e-01
8.072149336418844578e-01,7.704462646150181948e-01
2.535729740138140120e-01,9.273924094317420597e-01
7.968605455060655540e-01,9.367862621375527832e-01
2.372494717661771113e-01,8.963891617541959178e-01
7.600249501992395462e-02,9.999937954577374777e-01
3.897277331445470616e-01,9.748751552525041220e-01
8.656903461693327140e-01,9.088465006494464982e-01
1.813722206125553404e-01,4.639253571826204570e-01
8.053992693379318224e-01,2.461910792799995862e-01
9.661000026173538480e-01,9.731920806561832338e-01
9.314746197284604068e-02,9.358807044545931486e-01
2.687036098664085104e-01,9.394871215033510081e-01
9.877043658041333440e-01,8.965412723246554139e-01
9.641545070960073627e-01,7.590981294656047318e-01
9.804553498118651067e-01,3.044841847415120095e-01
7.984729206437657378e-01,1.001032934873874874e-01
9.556813693951543565e-01,6.256634448622840905e-01
5.895488366123012858e-01,9.231052938444238576e-01
9.564865029364152393e-01,6.740291624171659279e-01
9.759886492138085679e-01,8.373022283548336997e-01
6.866254233028594722e-01,1.161562021135509049e-01
1.036486665167563465e-01,9.403002643641540370e-01
9.136999912815275682e-01,9.654839918783103547e-02
5.201988026786068253e-02,7.739889878072194751e-01
9.816429056674584874e-01,6.705004723038845427e-01
8.636767354465584301e-01,9.828392675952124513e-01
5.416894362640110039e-01,2.598808747752159864e-01
9.997628470180193183e-01,9.968060659807387314e-01
2.944677568588027761e-01,9.296711083391325792e-01
9.604438144212470441e-01,7.684993223958265229e-01
9.886177407757188451e-01,4.651410546805690993e-01
5.215770135632835647e-01,2.043344686938362298e-01
4.631661688640196228e-01,6.319798078088623150e-01
7.499394218116628430e-01,7.052823361490001552e-01
5.537500862246984568e-01,6.073621385791551086e-01
5.122144370937135038e-01,7.712814375544496670e-01
9.663739150633110508e-01,4.614259450760499481e-01
5.103009330517539466e-01,2.386543045476890168e-01
8.723802879334130456e-01,5.175307659019839218e-02
7.152126087457735815e-02,8.142229267511980062e-01
6.274060275390828112e-01,2.525920878564920646e-01
6.869853325863425342e-01,5.466606361309472861e-01
2.802601927746413146e-01,9.487366093256619504e-01
4.466201309123778440e-01,5.428190656654230395e-01
1.037846774606303616e-03,6.604044490598318662e-01
8.965099138976548865e-01,9.937676208422979718e-01
5.471685474128026340e-03,1.529558832915282052e-01
9.445036499682860631e-01,8.749074103789572510e-01
9.943871291506449772e-01,7.985149386339637223e-01
8.865556630900838231e-01,1.398372110230369780e-01
9.216961021838113721e-01,7.803819783960106449e-01
2.824547663927661767e-01,9.595237157202060052e-01
9.123043027583480624e-01,5.041579599897170194e-01
1.656806690384120817e-01,8.779924555140711240e-01
9.772605799125672066e-02,5.927671827479807920e-01
9.906211048472900460e-01,6.637585937416458359e-02
9.811131212853767547e-01,5.207864796669446905e-01
7.990081461210204461e-01,7.755857698658243926e-01
3.522569326216219432e-01,9.669299265886056594e-01
6.516098045930115434e-01,4.855103937585933949e-01
7.091233376937443600e-01,4.212232026709440691e-02
9.489091227164779818e-01,1.523127559383381444e-02
2.645230805925063294e-02,4.829779670234916611e-01
9.296199038170845919e-01,9.690588205843025937e-01
9.103372958239613899e-01,4.021726180684632723e-01
5.135248198185234925e-01,8.641480739026495828e-01
7.629228776312435567e-02,9.807781472399426104e-01
6.825858957180636066e-01,2.797506998826286839e-01
9.032940167708785051e-01,3.296929758713493808e-01
3.683757675780695469e-03,9.112891115227730876e-02
6.277853156931993972e-01,4.042584062871200090e-01
2.182012583654940330e-01,9.762697022824906590e-01
1.321956524712296910e-01,6.380906687621193951e-01
7.234607804686938870e-01,7.204978634252703906e-02
7.368514779037078632e-01,1.287878116526732820e-03
3.626292143959317094e-01,7.200926183410023551e-01
5.291124227183711115e-01,9.977306119728301947e-01
